Registration Date,Quantity Industry Registration,Sales Type,Manufacturer Description,Month
2023-05-12,1,2,JAGUAR                             ,5
2023-05-12,361,1,JEEP,5
2023-05-12,262,1,TOYOTA                             ,5
2023-05-12,12,1,AUDI                               ,5
2023-05-12,9,1,MITSUBISHI                         ,5
2023-05-12,134,1,PEUGEOT                            ,5
2023-05-12,1,1,MINI,5
2023-05-12,137,2,MERCEDES-BENZ                      ,5
2023-05-12,544,2,GENERAL MOTORS                     ,5
2023-05-12,2,1,BMW                             ,5
2023-05-12,388,2,HYUNDAI                            ,5
2023-05-12,577,2,VOLKSWAGEN                         ,5
2023-05-12,89,1,NISSAN                             ,5
2023-05-12,75,2,CITROEN                            ,5
2023-05-12,9,2,EFFA MOTORS,5
2023-05-12,1,2,CHRYSLER                           ,5
2023-05-12,1,2,CADILLAC                           ,5
2023-05-12,67,2,IVECO                              ,5
2023-05-12,22,2,BYD,5
2023-05-12,670,1,GENERAL MOTORS                     ,5
2023-05-12,1,2,FOTON,5
2023-05-12,1,1,LAND ROVER                         ,5
2023-05-12,7,1,CHERY,5
2023-05-12,1653,1,FIAT                               ,5
2023-05-12,54,1,CITROEN                            ,5
2023-05-12,1,2,MCLAREN,5
2023-05-12,926,1,VOLKSWAGEN                         ,5
2023-05-12,268,2,HONDA                              ,5
2023-05-12,72,2,PEUGEOT                            ,5
2023-05-12,7,2,AUDI                               ,5
2023-05-12,16,2,KIA                                ,5
2023-05-12,59,1,MERCEDES-BENZ                      ,5
2023-05-12,37,2,DAF,5
2023-05-12,2,2,SUZUKI                             ,5
2023-05-12,4,2,JAC,5
2023-05-12,1,1,VOLVO                              ,5
2023-05-12,49,2,GREAT WALL,5
2023-05-12,44,1,FORD,5
2023-05-12,133,2,RENAULT                            ,5
2023-05-12,101,2,VOLVO                              ,5
2023-05-12,4,2,MINI,5
2023-05-12,1,1,SCANIA                             ,5
2023-05-12,573,2,FIAT                               ,5
2023-05-12,2,2,TESLA MOTORS,5
2023-05-12,79,2,CHERY,5
2023-05-12,39,2,MITSUBISHI                         ,5
2023-05-12,6,2,LEXUS,5
2023-05-12,199,1,RENAULT                            ,5
2023-05-12,211,1,HYUNDAI                            ,5
2023-05-12,41,2,SCANIA                             ,5
2023-05-12,166,2,JEEP,5
2023-05-12,16,1,DODGE                              ,5
2023-05-12,24,2,LAND ROVER                         ,5
2023-05-12,2,1,DAF,5
2023-05-12,139,2,NISSAN                             ,5
2023-05-12,1,1,LEXUS,5
2023-05-13,8,2,NISSAN                             ,5
2023-05-13,29,2,GENERAL MOTORS                     ,5
2023-05-13,2,2,MITSUBISHI                         ,5
2023-05-13,2,2,GREAT WALL,5
2023-05-13,9,2,MERCEDES-BENZ                      ,5
2023-05-13,1,2,SCANIA                             ,5
2023-05-13,29,1,FIAT                               ,5
2023-05-13,37,2,VOLKSWAGEN                         ,5
2023-05-13,9,2,CHERY,5
2023-05-13,9,1,JEEP,5
2023-05-13,4,2,BMW                             ,5
2023-05-13,6,2,PEUGEOT                            ,5
2023-05-13,9,2,CITROEN                            ,5
2023-05-13,27,2,HONDA                              ,5
2023-05-13,15,2,JEEP,5
2023-05-13,1,2,DODGE                              ,5
2023-05-13,1,2,KIA                                ,5
2023-05-13,37,2,FIAT                               ,5
2023-05-13,2,1,HONDA                              ,5
2023-05-13,4,1,NISSAN                             ,5
2023-05-13,11,2,RENAULT                            ,5
2023-05-13,3,2,FORD,5
2023-05-13,1,2,MINI,5
2023-05-13,7,1,FORD,5
2023-05-13,2,2,VOLVO                              ,5
2023-05-13,1,2,BYD,5
2023-05-13,10,1,RENAULT                            ,5
2023-05-13,27,2,HYUNDAI                            ,5
2023-05-13,11,1,GENERAL MOTORS                     ,5
2023-05-13,9,1,VOLKSWAGEN                         ,5
2023-05-13,6,1,TOYOTA                             ,5
2023-05-13,5,1,AUDI                               ,5
2023-05-13,10,2,TOYOTA                             ,5
2023-05-14,1,2,BMW                             ,5
2023-05-14,1,2,KIA                                ,5
2023-05-14,1,2,CHERY,5
2023-05-14,3,2,HONDA                              ,5
2023-05-14,4,1,JEEP,5
2023-05-14,1,2,VOLKSWAGEN                         ,5
2023-05-14,1,2,JEEP,5
2023-05-14,2,2,TOYOTA                             ,5
2023-05-14,4,1,FIAT                               ,5
2023-05-14,17,1,HYUNDAI                            ,5
2023-05-14,1,1,MERCEDES-BENZ                      ,5
2023-05-14,3,1,VOLKSWAGEN                         ,5
2023-05-14,1,2,RENAULT                            ,5
2023-05-14,2,2,FIAT                               ,5
2023-05-14,1,2,VOLVO                              ,5
2023-05-14,6,2,GENERAL MOTORS                     ,5
2023-05-14,1,1,TOYOTA                             ,5
2023-05-14,1,2,MERCEDES-BENZ                      ,5
2023-05-14,1,2,MITSUBISHI                         ,5
2023-05-15,499,2,FIAT                               ,5
2023-05-15,422,2,GENERAL MOTORS                     ,5
2023-05-15,3,1,CHERY,5
2023-05-15,2,2,FOTON,5
2023-05-15,400,1,RENAULT                            ,5
2023-05-15,23,2,DAF,5
2023-05-15,592,1,VOLKSWAGEN                         ,5
2023-05-15,5,2,EFFA MOTORS,5
2023-05-15,272,2,HYUNDAI                            ,5
2023-05-15,25,1,FORD,5
2023-05-15,47,2,CITROEN                            ,5
2023-05-15,19,1,MITSUBISHI                         ,5
2023-05-15,114,2,RENAULT                            ,5
2023-05-15,73,1,PEUGEOT                            ,5
2023-05-15,4,2,OTHERS,5
2023-05-15,45,2,BMW                             ,5
2023-05-15,5,1,BMW                             ,5
2023-05-15,42,2,GREAT WALL,5
2023-05-15,16,2,LAND ROVER                         ,5
2023-05-15,15,1,DODGE                              ,5
2023-05-15,13,2,MARCOPOLO,5
2023-05-15,2,2,JAC,5
2023-05-15,526,2,VOLKSWAGEN                         ,5
2023-05-15,18,2,KIA                                ,5
2023-05-15,229,1,TOYOTA                             ,5
2023-05-15,185,2,HONDA                              ,5
2023-05-15,8,2,LEXUS,5
2023-05-15,60,2,FORD,5
2023-05-15,2,2,AUDI                               ,5
2023-05-15,6,2,MINI,5
2023-05-15,31,2,IVECO                              ,5
2023-05-15,59,2,PEUGEOT                            ,5
2023-05-15,329,1,HYUNDAI                            ,5
2023-05-15,144,1,NISSAN                             ,5
2023-05-15,10,2,BYD,5
2023-05-15,741,1,GENERAL MOTORS                     ,5
2023-05-15,5,1,VOLVO                              ,5
2023-05-15,6,2,SUZUKI                             ,5
2023-05-15,12,1,MERCEDES-BENZ                      ,5
2023-05-15,1,1,MINI,5
2023-05-15,3,1,SCANIA                             ,5
2023-05-15,16,2,SCANIA                             ,5
2023-05-15,1,1,DAF,5
2023-05-15,62,2,CHERY,5
2023-05-15,1,2,MAZDA                              ,5
2023-05-15,865,1,FIAT                               ,5
2023-05-15,8,1,AUDI                               ,5
2023-05-15,34,1,HONDA                              ,5
2023-05-15,27,2,PORSCHE                            ,5
2023-05-15,111,2,MERCEDES-BENZ                      ,5
2023-05-15,118,2,JEEP,5
2023-05-15,103,2,VOLVO                              ,5
2023-05-15,20,1,CITROEN                            ,5
2023-05-15,2,2,MCLAREN,5
2023-05-15,117,2,NISSAN                             ,5
2023-05-15,15,2,DODGE                              ,5
2023-05-15,36,2,MITSUBISHI                         ,5
2023-05-15,2,2,AGRALE                             ,5
2023-05-15,323,1,JEEP,5
2023-05-15,366,2,TOYOTA                             ,5
2023-05-16,6,2,MARCOPOLO,5
2023-05-16,1,2,CHAMONIX,5
2023-05-16,85,1,HYUNDAI                            ,5
2023-05-16,13,2,LAND ROVER                         ,5
2023-05-16,160,2,JEEP,5
2023-05-16,213,2,HONDA                              ,5
2023-05-16,6,2,JAC,5
2023-05-16,36,2,PORSCHE                            ,5
2023-05-16,585,1,VOLKSWAGEN                         ,5
2023-05-16,498,2,VOLKSWAGEN                         ,5
2023-05-16,543,2,GENERAL MOTORS                     ,5
2023-05-16,27,2,SCANIA                             ,5
2023-05-16,93,2,VOLVO                              ,5
2023-05-16,1,1,AGRALE                             ,5
2023-05-16,1,2,AGRALE                             ,5
2023-05-16,47,2,IVECO                              ,5
2023-05-16,114,2,MERCEDES-BENZ                      ,5
2023-05-16,23,1,HONDA                              ,5
2023-05-16,4,2,EFFA MOTORS,5
2023-05-16,27,2,DAF,5
2023-05-16,2,1,DAF,5
2023-05-16,2,2,AUDI                               ,5
2023-05-16,18,2,DODGE                              ,5
2023-05-16,513,1,GENERAL MOTORS                     ,5
2023-05-16,25,1,MERCEDES-BENZ                      ,5
2023-05-16,99,1,PEUGEOT                            ,5
2023-05-16,329,2,HYUNDAI                            ,5
2023-05-16,20,1,DODGE                              ,5
2023-05-16,4,1,MITSUBISHI                         ,5
2023-05-16,5,2,SUZUKI                             ,5
2023-05-16,262,1,JEEP,5
2023-05-16,517,2,FIAT                               ,5
2023-05-16,137,1,NISSAN                             ,5
2023-05-16,5,2,LEXUS,5
2023-05-16,8,1,CITROEN                            ,5
2023-05-16,63,2,FORD,5
2023-05-16,58,2,CHERY,5
2023-05-16,32,2,MITSUBISHI                         ,5
2023-05-16,1,2,FOTON,5
2023-05-16,448,2,TOYOTA                             ,5
2023-05-16,45,2,BMW                             ,5
2023-05-16,113,2,NISSAN                             ,5
2023-05-16,36,2,CITROEN                            ,5
2023-05-16,927,1,FIAT                               ,5
2023-05-16,186,1,TOYOTA                             ,5
2023-05-16,11,1,CHERY,5
2023-05-16,1,1,SCANIA                             ,5
2023-05-16,12,1,AUDI                               ,5
2023-05-16,40,1,FORD,5
2023-05-16,14,2,KIA                                ,5
2023-05-16,58,2,PEUGEOT                            ,5
2023-05-16,1,1,LAND ROVER                         ,5
2023-05-16,6,2,OTHERS,5
2023-05-16,2,2,MINI,5
2023-05-16,261,1,RENAULT                            ,5
2023-05-16,1,1,VOLVO                              ,5
2023-05-16,148,2,RENAULT                            ,5
2023-05-16,37,2,GREAT WALL,5
2023-05-16,1,1,BMW                             ,5
2023-05-16,8,2,BYD,5
2023-05-17,42,2,CITROEN                            ,5
2023-05-17,508,1,GENERAL MOTORS                     ,5
2023-05-17,87,2,VOLVO                              ,5
2023-05-17,17,2,BYD,5
2023-05-17,38,2,GREAT WALL,5
2023-05-17,10,2,JAC,5
2023-05-17,22,2,LAND ROVER                         ,5
2023-05-17,8,2,LEXUS,5
2023-05-17,1,1,LEXUS,5
2023-05-17,1,2,CADILLAC                           ,5
2023-05-17,86,1,NISSAN                             ,5
2023-05-17,238,2,HONDA                              ,5
2023-05-17,28,2,PORSCHE                            ,5
2023-05-17,73,2,BMW                             ,5
2023-05-17,646,2,GENERAL MOTORS                     ,5
2023-05-17,36,1,HONDA                              ,5
2023-05-17,3,1,SCANIA                             ,5
2023-05-17,37,1,MERCEDES-BENZ                      ,5
2023-05-17,72,2,PEUGEOT                            ,5
2023-05-17,93,2,FORD,5
2023-05-17,17,2,KIA                                ,5
2023-05-17,861,1,FIAT                               ,5
2023-05-17,203,1,JEEP,5
2023-05-17,1,2,FERRARI                            ,5
2023-05-17,1,2,SUZUKI                             ,5
2023-05-17,25,1,FORD,5
2023-05-17,153,2,MERCEDES-BENZ                      ,5
2023-05-17,16,1,AUDI                               ,5
2023-05-17,24,2,DODGE                              ,5
2023-05-17,41,2,MITSUBISHI                         ,5
2023-05-17,127,2,RENAULT                            ,5
2023-05-17,106,1,PEUGEOT                            ,5
2023-05-17,388,2,HYUNDAI                            ,5
2023-05-17,26,1,HYUNDAI                            ,5
2023-05-17,1,1,VOLVO                              ,5
2023-05-17,44,2,IVECO                              ,5
2023-05-17,1,2,HAFEI,5
2023-05-17,430,2,TOYOTA                             ,5
2023-05-17,181,2,JEEP,5
2023-05-17,137,2,NISSAN                             ,5
2023-05-17,657,1,VOLKSWAGEN                         ,5
2023-05-17,16,1,MITSUBISHI                         ,5
2023-05-17,9,2,MARCOPOLO,5
2023-05-17,228,1,RENAULT                            ,5
2023-05-17,78,2,CHERY,5
2023-05-17,590,2,FIAT                               ,5
2023-05-17,8,1,BMW                             ,5
2023-05-17,29,2,DAF,5
2023-05-17,14,1,DODGE                              ,5
2023-05-17,1,2,LADA                               ,5
2023-05-17,4,2,AUDI                               ,5
2023-05-17,1,2,ALFA ROMEO,5
2023-05-17,1,2,FOTON,5
2023-05-17,1,2,MCLAREN,5
2023-05-17,600,2,VOLKSWAGEN                         ,5
2023-05-17,270,1,TOYOTA                             ,5
2023-05-17,100,1,CHERY,5
2023-05-17,2,2,MINI,5
2023-05-17,4,2,EFFA MOTORS,5
2023-05-17,10,1,CITROEN                            ,5
2023-05-17,2,1,DAF,5
2023-05-17,39,2,SCANIA                             ,5
2023-05-18,158,2,RENAULT                            ,5
2023-05-18,131,2,NISSAN                             ,5
2023-05-18,572,2,GENERAL MOTORS                     ,5
2023-05-18,22,2,DAF,5
2023-05-18,1,2,AGRALE                             ,5
2023-05-18,852,1,VOLKSWAGEN                         ,5
2023-05-18,236,1,JEEP,5
2023-05-18,237,1,TOYOTA                             ,5
2023-05-18,568,2,FIAT                               ,5
2023-05-18,69,2,GREAT WALL,5
2023-05-18,19,2,PORSCHE                            ,5
2023-05-18,25,2,KIA                                ,5
2023-05-18,81,2,VOLVO                              ,5
2023-05-18,49,2,MITSUBISHI                         ,5
2023-05-18,38,1,PEUGEOT                            ,5
2023-05-18,1,1,BMW                             ,5
2023-05-18,65,2,IVECO                              ,5
2023-05-18,8,2,AUDI                               ,5
2023-05-18,4,2,SUZUKI                             ,5
2023-05-18,394,2,HYUNDAI                            ,5
2023-05-18,169,2,JEEP,5
2023-05-18,129,1,NISSAN                             ,5
2023-05-18,3,1,VOLVO                              ,5
2023-05-18,4,2,MARCOPOLO,5
2023-05-18,21,2,LAND ROVER                         ,5
2023-05-18,26,1,MITSUBISHI                         ,5
2023-05-18,1,2,AUSTIN,5
2023-05-18,227,1,RENAULT                            ,5
2023-05-18,595,2,VOLKSWAGEN                         ,5
2023-05-18,8,2,BYD,5
2023-05-18,2,2,MINI,5
2023-05-18,1,2,ASTON MARTIN,5
2023-05-18,104,2,FORD,5
2023-05-18,62,1,HYUNDAI                            ,5
2023-05-18,390,2,TOYOTA                             ,5
2023-05-18,830,1,FIAT                               ,5
2023-05-18,11,1,AUDI                               ,5
2023-05-18,49,1,MERCEDES-BENZ                      ,5
2023-05-18,14,1,DODGE                              ,5
2023-05-18,45,2,CITROEN                            ,5
2023-05-18,45,2,SCANIA                             ,5
2023-05-18,2,1,CHERY,5
2023-05-18,109,2,MERCEDES-BENZ                      ,5
2023-05-18,36,1,HONDA                              ,5
2023-05-18,86,2,PEUGEOT                            ,5
2023-05-18,1,2,ROLLS ROYCE                        ,5
2023-05-18,1,2,FOTON,5
2023-05-18,6,2,EFFA MOTORS,5
2023-05-18,25,1,FORD,5
2023-05-18,39,2,BMW                             ,5
2023-05-18,1,2,FERRARI                            ,5
2023-05-18,18,1,CITROEN                            ,5
2023-05-18,12,2,LEXUS,5
2023-05-18,2,2,JAC,5
2023-05-18,239,2,HONDA                              ,5
2023-05-18,376,1,GENERAL MOTORS                     ,5
2023-05-18,2,2,OTHERS,5
2023-05-18,11,2,DODGE                              ,5
2023-05-18,1,1,IVECO                              ,5
2023-05-18,85,2,CHERY,5
2023-05-18,6,1,SCANIA                             ,5
2023-05-19,229,2,HONDA                              ,5
2023-05-19,30,1,CITROEN                            ,5
2023-05-19,2,2,MCLAREN,5
2023-05-19,50,2,VOLVO                              ,5
2023-05-19,12,1,CHERY,5
2023-05-19,71,1,HYUNDAI                            ,5
2023-05-19,502,2,GENERAL MOTORS                     ,5
