Registration Date;Quantity Industry Registration;Sales Type;Manufacturer Description
2021-03-26 00:00:00;220;2;HONDA                              
2021-03-26 00:00:00;107;2;JEEP
2021-03-26 00:00:00;38;2;BMW                             
2021-03-26 00:00:00;15;2;MARCOPOLO
2021-03-26 00:00:00;285;1;HYUNDAI                            
2021-03-27 00:00:00;20;2;TOYOTA                             
2021-03-27 00:00:00;6;2;RENAULT                            
2021-03-27 00:00:00;15;2;GENERAL MOTORS                     
2021-03-27 00:00:00;1;1;NISSAN                             
2021-03-27 00:00:00;7;1;GENERAL MOTORS                     
2021-03-27 00:00:00;8;1;HYUNDAI                            
2021-03-27 00:00:00;12;2;VOLVO                              
2021-03-27 00:00:00;2;2;BMW                             
2021-03-27 00:00:00;16;2;FIAT                               
2021-03-27 00:00:00;2;2;CITROEN                            
2021-03-27 00:00:00;17;2;HYUNDAI                            
2021-03-27 00:00:00;6;1;VOLKSWAGEN                         
2021-03-27 00:00:00;1;2;PEUGEOT                            
2021-03-27 00:00:00;2;2;MERCEDES-BENZ                      
2021-03-27 00:00:00;3;1;TOYOTA                             
2021-03-27 00:00:00;3;1;HONDA                              
2021-03-27 00:00:00;2;2;NISSAN                             
2021-03-27 00:00:00;1;1;RENAULT                            
2021-03-27 00:00:00;1;2;PORSCHE                            
2021-03-27 00:00:00;1;1;PEUGEOT                            
2021-03-27 00:00:00;9;2;HONDA                              
2021-03-27 00:00:00;6;1;FIAT                               
2021-03-27 00:00:00;2;2;CHERY
2021-03-27 00:00:00;2;2;JEEP
2021-03-27 00:00:00;17;2;VOLKSWAGEN                         
2021-03-27 00:00:00;6;1;JEEP
2021-03-27 00:00:00;1;2;MITSUBISHI                         
2021-03-28 00:00:00;1;2;HONDA                              
2021-03-28 00:00:00;1;2;CITROEN                            
2021-03-28 00:00:00;1;1;JEEP
2021-03-28 00:00:00;3;2;GENERAL MOTORS                     
2021-03-28 00:00:00;1;2;NISSAN                             
2021-03-28 00:00:00;2;1;FIAT                               
2021-03-28 00:00:00;1;1;VOLKSWAGEN                         
2021-03-28 00:00:00;1;2;RENAULT                            
2021-03-28 00:00:00;4;2;FIAT                               
2021-03-28 00:00:00;1;1;NISSAN                             
2021-03-28 00:00:00;1;2;JEEP
2021-03-29 00:00:00;57;1;HONDA                              
2021-03-29 00:00:00;8;1;BMW                             
2021-03-29 00:00:00;5;2;KIA                                
2021-03-29 00:00:00;156;2;MERCEDES-BENZ                      
2021-03-29 00:00:00;384;2;GENERAL MOTORS                     
2021-03-29 00:00:00;17;2;DAF
2021-03-29 00:00:00;92;2;CHERY
2021-03-29 00:00:00;19;2;MARCOPOLO
2021-03-29 00:00:00;1;2;FYBER
2021-03-29 00:00:00;119;2;VOLVO                              
2021-03-29 00:00:00;476;2;FIAT                               
2021-03-29 00:00:00;19;2;CITROEN                            
2021-03-29 00:00:00;5;1;IVECO                              
2021-03-29 00:00:00;190;2;HONDA                              
2021-03-29 00:00:00;2;2;JAC
2021-03-29 00:00:00;22;2;PEUGEOT                            
2021-03-29 00:00:00;11;1;MERCEDES-BENZ                      
2021-03-29 00:00:00;3;2;LAMBORGHINI
2021-03-29 00:00:00;3;2;TROLLER
2021-03-29 00:00:00;1;2;TESLA MOTORS
2021-03-29 00:00:00;33;2;MITSUBISHI                         
2021-03-29 00:00:00;4;1;MITSUBISHI                         
2021-03-29 00:00:00;28;2;BMW                             
2021-03-29 00:00:00;4;2;EFFA MOTORS
2021-03-29 00:00:00;176;1;CITROEN                            
2021-03-29 00:00:00;15;2;PORSCHE                            
2021-03-29 00:00:00;7;1;SCANIA                             
2021-03-29 00:00:00;349;2;TOYOTA                             
2021-03-29 00:00:00;91;1;TOYOTA                             
2021-03-29 00:00:00;220;1;JEEP
2021-03-29 00:00:00;121;2;NISSAN                             
2021-03-29 00:00:00;1;2;JAGUAR                             
2021-03-29 00:00:00;12;1;CHERY
2021-03-29 00:00:00;193;2;RENAULT                            
2021-03-29 00:00:00;395;2;HYUNDAI                            
2021-03-29 00:00:00;643;1;VOLKSWAGEN                         
2021-03-29 00:00:00;4;2;FOTON
2021-03-29 00:00:00;2;1;DODGE                              
2021-03-29 00:00:00;5;1;VOLVO                              
2021-03-29 00:00:00;3;2;SUZUKI                             
2021-03-29 00:00:00;16;2;LAND ROVER                         
2021-03-29 00:00:00;634;2;VOLKSWAGEN                         
2021-03-29 00:00:00;15;1;PEUGEOT                            
2021-03-29 00:00:00;61;2;SCANIA                             
2021-03-29 00:00:00;1;2;OTHERS
2021-03-29 00:00:00;515;1;FIAT                               
2021-03-29 00:00:00;514;1;RENAULT                            
2021-03-29 00:00:00;417;1;GENERAL MOTORS                     
2021-03-29 00:00:00;21;2;IVECO                              
2021-03-29 00:00:00;91;2;FORD
2021-03-29 00:00:00;44;1;FORD
2021-03-29 00:00:00;93;2;JEEP
2021-03-29 00:00:00;370;1;NISSAN                             
2021-03-29 00:00:00;1383;1;HYUNDAI                            
2021-03-29 00:00:00;14;2;AUDI                               
2021-03-30 00:00:00;172;2;VOLVO                              
2021-03-30 00:00:00;15;2;AUDI                               
2021-03-30 00:00:00;3;1;DODGE                              
2021-03-30 00:00:00;512;2;GENERAL MOTORS                     
2021-03-30 00:00:00;12;1;VOLVO                              
2021-03-30 00:00:00;1;2;EFFA MOTORS
2021-03-30 00:00:00;1;2;TROLLER
2021-03-30 00:00:00;1;2;MINI
2021-03-30 00:00:00;145;2;NISSAN                             
2021-03-30 00:00:00;770;2;VOLKSWAGEN                         
2021-03-30 00:00:00;434;2;HYUNDAI                            
2021-03-30 00:00:00;130;1;HYUNDAI                            
2021-03-30 00:00:00;359;1;GENERAL MOTORS                     
2021-03-30 00:00:00;45;2;LAND ROVER                         
2021-03-30 00:00:00;49;1;FORD
2021-03-30 00:00:00;137;2;MERCEDES-BENZ                      
2021-03-30 00:00:00;442;2;TOYOTA                             
2021-03-30 00:00:00;534;1;RENAULT                            
2021-03-30 00:00:00;38;2;PEUGEOT                            
2021-03-30 00:00:00;25;1;MERCEDES-BENZ                      
2021-03-30 00:00:00;84;2;CHERY
2021-03-30 00:00:00;7;1;CHERY
2021-03-30 00:00:00;1;2;OTHERS
2021-03-30 00:00:00;231;2;HONDA                              
2021-03-30 00:00:00;346;1;JEEP
2021-03-30 00:00:00;112;1;NISSAN                             
2021-03-30 00:00:00;1;2;FOTON
2021-03-30 00:00:00;136;2;FORD
2021-03-30 00:00:00;682;1;VOLKSWAGEN                         
2021-03-30 00:00:00;15;2;DAF
2021-03-30 00:00:00;10;1;IVECO                              
2021-03-30 00:00:00;10;2;PORSCHE                            
2021-03-30 00:00:00;80;1;CITROEN                            
2021-03-30 00:00:00;61;1;HONDA                              
2021-03-30 00:00:00;132;2;JEEP
2021-03-30 00:00:00;1;2;JAGUAR                             
2021-03-30 00:00:00;323;2;RENAULT                            
2021-03-30 00:00:00;28;2;IVECO                              
2021-03-30 00:00:00;72;1;TOYOTA                             
2021-03-30 00:00:00;3;2;SUZUKI                             
2021-03-30 00:00:00;15;1;BMW                             
2021-03-30 00:00:00;5;1;SCANIA                             
2021-03-30 00:00:00;9;2;KIA                                
2021-03-30 00:00:00;27;2;CITROEN                            
2021-03-30 00:00:00;27;2;BMW                             
2021-03-30 00:00:00;9;2;MARCOPOLO
2021-03-30 00:00:00;54;1;MITSUBISHI                         
2021-03-30 00:00:00;76;2;SCANIA                             
2021-03-30 00:00:00;995;1;FIAT                               
2021-03-30 00:00:00;624;2;FIAT                               
2021-03-30 00:00:00;151;1;PEUGEOT                            
2021-03-30 00:00:00;49;2;MITSUBISHI                         
2021-03-30 00:00:00;1;2;JAC
2021-03-31 00:00:00;32;2;LAND ROVER                         
2021-03-31 00:00:00;23;2;CITROEN                            
2021-03-31 00:00:00;671;2;GENERAL MOTORS                     
2021-03-31 00:00:00;356;1;RENAULT                            
2021-03-31 00:00:00;210;2;NISSAN                             
2021-03-31 00:00:00;1057;2;VOLKSWAGEN                         
2021-03-31 00:00:00;6;2;FOTON
2021-03-31 00:00:00;344;1;GENERAL MOTORS                     
2021-03-31 00:00:00;1;1;LAND ROVER                         
2021-03-31 00:00:00;2;2;MINI
2021-03-31 00:00:00;72;2;PEUGEOT                            
2021-03-31 00:00:00;98;1;MITSUBISHI                         
2021-03-31 00:00:00;364;1;VOLKSWAGEN                         
2021-03-31 00:00:00;2;2;LEXUS
2021-03-31 00:00:00;2;2;JAGUAR                             
2021-03-31 00:00:00;946;1;FIAT                               
2021-03-31 00:00:00;4;1;DAF
2021-03-31 00:00:00;12;1;BMW                             
2021-03-31 00:00:00;1;2;DODGE                              
2021-03-31 00:00:00;134;2;VOLVO                              
2021-03-31 00:00:00;84;2;SCANIA                             
2021-03-31 00:00:00;126;1;PEUGEOT                            
2021-03-31 00:00:00;4;2;EFFA MOTORS
2021-03-31 00:00:00;68;1;FORD
2021-03-31 00:00:00;692;2;FIAT                               
2021-03-31 00:00:00;105;1;NISSAN                             
2021-03-31 00:00:00;35;2;IVECO                              
2021-03-31 00:00:00;315;2;HONDA                              
2021-03-31 00:00:00;62;1;HONDA                              
2021-03-31 00:00:00;3;1;IVECO                              
2021-03-31 00:00:00;91;1;HYUNDAI                            
2021-03-31 00:00:00;19;2;MARCOPOLO
2021-03-31 00:00:00;501;2;RENAULT                            
2021-03-31 00:00:00;477;2;HYUNDAI                            
2021-03-31 00:00:00;9;2;KIA                                
2021-03-31 00:00:00;569;2;TOYOTA                             
2021-03-31 00:00:00;390;1;JEEP
2021-03-31 00:00:00;59;1;CITROEN                            
2021-03-31 00:00:00;104;1;TOYOTA                             
2021-03-31 00:00:00;30;2;AUDI                               
2021-03-31 00:00:00;206;2;MERCEDES-BENZ                      
2021-03-31 00:00:00;156;2;JEEP
2021-03-31 00:00:00;47;2;BMW                             
2021-03-31 00:00:00;3;1;VOLVO                              
2021-03-31 00:00:00;12;2;PORSCHE                            
2021-03-31 00:00:00;104;2;FORD
2021-03-31 00:00:00;26;2;DAF
2021-03-31 00:00:00;11;1;SCANIA                             
2021-03-31 00:00:00;3;2;JAC
2021-03-31 00:00:00;4;1;DODGE                              
2021-03-31 00:00:00;9;2;SUZUKI                             
2021-03-31 00:00:00;3;2;TROLLER
2021-03-31 00:00:00;90;2;MITSUBISHI                         
2021-03-31 00:00:00;100;2;CHERY
2021-03-31 00:00:00;40;1;MERCEDES-BENZ                      
2021-03-31 00:00:00;4;2;FERCAR
2021-04-01 00:00:00;17;2;PORSCHE                            
2021-04-01 00:00:00;146;2;HONDA                              
2021-04-01 00:00:00;352;2;HYUNDAI                            
2021-04-01 00:00:00;2;2;MINI
2021-04-01 00:00:00;21;2;PEUGEOT                            
2021-04-01 00:00:00;20;2;DAF
2021-04-01 00:00:00;82;2;MERCEDES-BENZ                      
2021-04-01 00:00:00;111;2;NISSAN                             
2021-04-01 00:00:00;57;1;NISSAN                             
2021-04-01 00:00:00;25;2;MITSUBISHI                         
2021-04-01 00:00:00;1;2;OTHERS
2021-04-01 00:00:00;103;2;FORD
2021-04-01 00:00:00;18;2;CITROEN                            
2021-04-01 00:00:00;1;2;EFFA MOTORS
2021-04-01 00:00:00;3;2;TROLLER
2021-04-01 00:00:00;1;1;MINI
2021-04-01 00:00:00;470;2;FIAT                               
2021-04-01 00:00:00;3;1;IVECO                              
2021-04-01 00:00:00;15;1;PEUGEOT                            
2021-04-01 00:00:00;3;2;SUZUKI                             
2021-04-01 00:00:00;1;2;AUDI                               
2021-04-01 00:00:00;48;1;HONDA                              
2021-04-01 00:00:00;177;1;JEEP
2021-04-01 00:00:00;286;1;FIAT                               
2021-04-01 00:00:00;211;1;GENERAL MOTORS                     
2021-04-01 00:00:00;31;2;BMW                             
2021-04-01 00:00:00;9;1;AUDI                               
2021-04-01 00:00:00;3;1;CHERY
2021-04-01 00:00:00;2;1;SCANIA                             
2021-04-01 00:00:00;1;2;JAGUAR                             
2021-04-01 00:00:00;31;1;FORD
2021-04-01 00:00:00;24;2;LAND ROVER                         
2021-04-01 00:00:00;4;1;LAND ROVER                         
2021-04-01 00:00:00;75;2;SCANIA                             
2021-04-01 00:00:00;62;2;JEEP
2021-04-01 00:00:00;19;1;BMW                             
2021-04-01 00:00:00;2;1;VOLVO                              
2021-04-01 00:00:00;16;2;IVECO                              
2021-04-01 00:00:00;1;2;FOTON
2021-04-01 00:00:00;1;2;CADILLAC                           
2021-04-01 00:00:00;12;2;KIA                                
2021-04-01 00:00:00;212;2;RENAULT                            
2021-04-01 00:00:00;384;2;GENERAL MOTORS                     
2021-04-01 00:00:00;82;1;TOYOTA                             
2021-04-01 00:00:00;279;2;TOYOTA                             
2021-04-01 00:00:00;16;1;CITROEN                            
2021-04-01 00:00:00;24;1;MERCEDES-BENZ                      
2021-04-01 00:00:00;4;1;MITSUBISHI                         
2021-04-01 00:00:00;251;1;RENAULT                            
2021-04-01 00:00:00;415;1;VOLKSWAGEN                         
2021-04-01 00:00:00;91;1;HYUNDAI                            
2021-04-01 00:00:00;3;2;JAC
2021-04-01 00:00:00;111;2;VOLVO                              
2021-04-01 00:00:00;527;2;VOLKSWAGEN                         
2021-04-01 00:00:00;3;2;MAN
2021-04-01 00:00:00;64;2;CHERY
2021-04-02 00:00:00;3;1;JEEP
2021-04-02 00:00:00;4;1;FIAT                               
2021-04-02 00:00:00;3;2;HYUNDAI                            
2021-04-02 00:00:00;3;2;FIAT                               
2021-04-02 00:00:00;3;1;VOLKSWAGEN                         
2021-04-02 00:00:00;1;2;VOLKSWAGEN                         
2021-04-02 00:00:00;1;2;MERCEDES-BENZ                      
2021-04-02 00:00:00;5;2;GENERAL MOTORS                     
2021-04-02 00:00:00;1;2;BMW                             
2021-04-02 00:00:00;5;2;HONDA                              
2021-04-02 00:00:00;2;1;HONDA                              
2021-04-02 00:00:00;3;2;TOYOTA                             
2021-04-02 00:00:00;1;2;VOLVO                              
2021-04-02 00:00:00;2;1;NISSAN                             
2021-04-03 00:00:00;1;2;SUZUKI                             
2021-04-03 00:00:00;37;2;VOLKSWAGEN                         
2021-04-03 00:00:00;71;2;GENERAL MOTORS                     
2021-04-03 00:00:00;4;2;CITROEN                            
2021-04-03 00:00:00;1;2;KIA                                
2021-04-03 00:00:00;19;2;HONDA                              
2021-04-03 00:00:00;28;2;TOYOTA                             
2021-04-03 00:00:00;38;2;FIAT                               
2021-04-03 00:00:00;1;2;DAF
2021-04-03 00:00:00;1;2;SCANIA                             
2021-04-03 00:00:00;1;1;FORD
2021-04-03 00:00:00;1;2;PORSCHE                            
2021-04-03 00:00:00;3;2;CHERY
2021-04-03 00:00:00;17;1;GENERAL MOTORS                     
2021-04-03 00:00:00;1;1;NISSAN                             
2021-04-03 00:00:00;12;2;JEEP
2021-04-03 00:00:00;1;2;PEUGEOT                            
2021-04-03 00:00:00;14;2;RENAULT                            
